warning: field `tool_router` is never read
  --> src/main.rs:27:5
   |
26 | struct Repro {
   |        ----- field in this struct
27 |     tool_router: ToolRouter<Self>,
   |     ^^^^^^^^^^^
   |
   = note: `Repro` has a derived impl for the trait `Clone`, but this is intentionally ignored during dead code analysis
   = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: `rmcp-disconnect-repro` (bin "rmcp-disconnect-repro") generated 1 warning
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.04s
     Running `target/debug/rmcp-disconnect-repro`
2026-05-19T17:23:02.113841Z  INFO serve_inner: rmcp_disconnect_repro: poll i=44 elapsed_ms=4557 cancelled=false
2026-05-19T17:23:02.215496Z  INFO serve_inner: rmcp_disconnect_repro: poll i=45 elapsed_ms=4659 cancelled=false
2026-05-19T17:23:02.317065Z  INFO serve_inner: rmcp_disconnect_repro: poll i=46 elapsed_ms=4760 cancelled=false
2026-05-19T17:23:02.418616Z  INFO serve_inner: rmcp_disconnect_repro: poll i=47 elapsed_ms=4862 cancelled=false
2026-05-19T17:23:02.519221Z  INFO serve_inner: rmcp_disconnect_repro: poll i=48 elapsed_ms=4962 cancelled=false
2026-05-19T17:23:02.620797Z  INFO serve_inner: rmcp_disconnect_repro: poll i=49 elapsed_ms=5064 cancelled=false
2026-05-19T17:23:02.722473Z  INFO serve_inner: rmcp_disconnect_repro: poll i=50 elapsed_ms=5166 cancelled=false
2026-05-19T17:23:02.823551Z  INFO serve_inner: rmcp_disconnect_repro: poll i=51 elapsed_ms=5267 cancelled=false
2026-05-19T17:23:02.924261Z  INFO serve_inner: rmcp_disconnect_repro: poll i=52 elapsed_ms=5367 cancelled=false
2026-05-19T17:23:03.025819Z  INFO serve_inner: rmcp_disconnect_repro: poll i=53 elapsed_ms=5469 cancelled=false
2026-05-19T17:23:03.127352Z  INFO serve_inner: rmcp_disconnect_repro: poll i=54 elapsed_ms=5570 cancelled=false
2026-05-19T17:23:03.229054Z  INFO serve_inner: rmcp_disconnect_repro: poll i=55 elapsed_ms=5672 cancelled=false
2026-05-19T17:23:03.330639Z  INFO serve_inner: rmcp_disconnect_repro: poll i=56 elapsed_ms=5774 cancelled=false
2026-05-19T17:23:03.431222Z  INFO serve_inner: rmcp_disconnect_repro: poll i=57 elapsed_ms=5874 cancelled=false
2026-05-19T17:23:03.532719Z  INFO serve_inner: rmcp_disconnect_repro: poll i=58 elapsed_ms=5976 cancelled=false
2026-05-19T17:23:03.633096Z  INFO serve_inner: rmcp_disconnect_repro: poll i=59 elapsed_ms=6076 cancelled=false
2026-05-19T17:23:03.734583Z  INFO serve_inner: rmcp_disconnect_repro: poll i=60 elapsed_ms=6178 cancelled=false
2026-05-19T17:23:03.835138Z  INFO serve_inner: rmcp_disconnect_repro: poll i=61 elapsed_ms=6278 cancelled=false
2026-05-19T17:23:03.936615Z  INFO serve_inner: rmcp_disconnect_repro: poll i=62 elapsed_ms=6380 cancelled=false
2026-05-19T17:23:04.037219Z  INFO serve_inner: rmcp_disconnect_repro: poll i=63 elapsed_ms=6480 cancelled=false
